title,description,address,locality,region,latitude,longitude,price,currency,propertyType,postedBy,sellerName,url
"2 BHK  House for Sale in Vanasthalipuram, NH 9 Hyderabad",,,Vanasthalipuram,Hyderabad,17.323888778686523,78.57563018798828,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Residential-House-FOR-Sale-Vanasthalipuram-in-Hyderabad&id=4d423733383535303537
3 BHK Villa for Sale in Gagillapur Hyderabad,,,,Hyderabad,17.618628025002497,78.38658141800101,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1989-Sq-ft-Villa-FOR-Sale-Gagillapur-in-Hyderabad&id=4d423733383432353935
2 BHK Apartment for Sale in Gachibowli Hyderabad,,,Gachibowli,Hyderabad,17.462214154191,78.2844353257521,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1344-Sq-ft-Multistorey-Apartment-FOR-Sale-Gachibowli-in-Hyderabad&id=4d423738343136303335
4 BHK  House for Sale in Almasguda Hyderabad,,,Almasguda,Hyderabad,17.2978966,78.546576,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/4-BHK-2800-Sq-ft-Residential-House-FOR-Sale-Almasguda-in-Hyderabad&id=4d423731383736333031
3 BHK  House for Sale in Balapur Hyderabad,,,Balapur,Hyderabad,17.301605224609375,78.50374603271484,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Residential-House-FOR-Sale-Balapur-in-Hyderabad&id=4d423639303530323839
3 BHK Builder Floor for Sale in Bandlaguda Jagir Hyderabad,,,Bandlaguda Jagir,Hyderabad,17.3571086350415,78.3948731204593,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1735-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Bandlaguda-Jagir-in-Hyderabad&id=4d423735393533323239
3 BHK  House for Sale in Shamirpet Hyderabad,,,Shamirpet,Hyderabad,17.657222,78.601076,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1450-Sq-ft-Residential-House-FOR-Sale-Shamirpet-in-Hyderabad&id=4d423638353332353439
3 BHK Apartment for Sale in Shamshabad Hyderabad,,,Shamshabad,Hyderabad,17.2452845,78.43668,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1588-Sq-ft-Multistorey-Apartment-FOR-Sale-Shamshabad-in-Hyderabad&id=4d423738353034353237
3 BHK Apartment for Sale in Ameenpur Hyderabad,,,,Hyderabad,17.5210925,78.3442965,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1715-Sq-ft-Multistorey-Apartment-FOR-Sale-Ameenpur-in-Hyderabad&id=4d423733353833333637
3 BHK Apartment for Sale in Kompally Hyderabad,,,Kompally,Hyderabad,17.54259490966797,78.48229217529297,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Kompally-in-Hyderabad&id=4d423638313136313633
3 BHK Apartment for Sale in Sai Nagar Bairamalguda Hyderabad,,,Sai Nagar Bairamalguda,Hyderabad,17.341413497924805,78.54396057128906,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Sai-Nagar-Bairamalguda-in-Hyderabad&id=4d423638313032373135
2 BHK Apartment for Sale in Kondapur Hyderabad,,,Kondapur,Hyderabad,17.4661387919325,78.3574087383959,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423638313235313435
"1 BHK  House for Sale in Moosapet, NH 9 Hyderabad",,,Moosapet,Hyderabad,17.4686450650242,78.4268484528144,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/1-BHK-50-Sq-yrd-Residential-House-FOR-Sale-Moosapet-in-Hyderabad&id=4d423636303338383133
2 BHK Apartment for Sale in Bachupally Hyderabad,,,Bachupally,Hyderabad,17.551816,78.3860695,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1388-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423739343035343135
6 BHK  House for Sale in Almasguda Badangpet Hyderabad,,,Almasguda Badangpet,Hyderabad,17.22388035,78.45420771,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/6-BHK-3800-Sq-ft-Residential-House-FOR-Sale-Almasguda-Badangpet-in-Hyderabad&id=4d423732303234393935
"2 BHK Apartment for Sale in Kanchan Bagh, Hyderabad Hyderabad",,,,Hyderabad,,,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1407-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423830343534363135
3 BHK Apartment for Sale in Bachupally Hyderabad,,,Bachupally,Hyderabad,17.551816,78.3860695,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1617-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423637393937303031
"2 BHK  House for Sale in Indresham, Bachuguda Hyderabad",,,Indresham,Hyderabad,17.569432,78.2535764,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-900-Sq-ft-Residential-House-FOR-Sale-Indresham-in-Hyderabad&id=4d423830323738323231
3 BHK Villa for Sale in Kowkoor Hyderabad,,,Kowkur,Hyderabad,17.5327605966151,78.5362865054776,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1585-Sq-ft-Villa-FOR-Sale-Kowkur-in-Hyderabad&id=4d423830343431323339
3 BHK Apartment for Sale in Nagole Hyderabad,,,Nagole,Hyderabad,17.3770854257655,78.5681986502319,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Sale-Nagole-in-Hyderabad&id=4d423733313332353431
2 BHK  House for Sale in Nagaram Hyderabad,,,Nagaram,Hyderabad,17.483861923217773,78.60840606689453,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1800-Sq-ft-Residential-House-FOR-Sale-Nagaram-in-Hyderabad&id=4d423830343235333839
"3 BHK Apartment for Sale in Saroornagar, NH 9 Hyderabad",,,Saroornagar,Hyderabad,17.36017417907715,78.53919982910156,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-2450-Sq-ft-Multistorey-Apartment-FOR-Sale-Saroornagar-in-Hyderabad&id=4d423434353536383537
5 BHK  House for Sale in Hayathnagar Khalsa Hyderabad,,,Hayathnagar,Hyderabad,17.33023,78.602495,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/5-BHK-2000-Sq-ft-Residential-House-FOR-Sale-Hayathnagar-in-Hyderabad&id=4d423635313631313439
3 BHK  House for Sale in Dammaiguda Hyderabad,,,Dammaiguda,Hyderabad,17.5012465,78.5997209,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-2200-Sq-ft-Residential-House-FOR-Sale-Dammaiguda-in-Hyderabad&id=4d423635313833323233
3 BHK Builder Floor for Sale in Mahadev Pally Hyderabad,,,Mahadev Pally,Hyderabad,18.17505389,77.89397108,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1570-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Mahadev-Pally-in-Hyderabad&id=4d423733393132363131
"3 BHK Apartment for Sale in Venkatraya Nagar, Nizampet Hyderabad",,,Venkatraya Nagar,Hyderabad,17.35723114013672,78.37869262695312,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Venkatraya-Nagar-in-Hyderabad&id=4d423638393534323331
"3 BHK Apartment for Sale in Telangana NGOS Colony, Katedan Industrial Area Hyderabad",,,Telangana NGOS Colony,Hyderabad,17.307368,78.4342875,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Telangana-NGOS-Colony-in-Hyderabad&id=4d423637303638313337
3 BHK Villa for Sale in Malkajgiri Hyderabad,,,,Hyderabad,17.448486,78.532389,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Villa-FOR-Sale-Malkajgiri-in-Hyderabad&id=4d423739343037343439
3 BHK Apartment for Sale in Mallampet Road Hyderabad,,,Mallampet Road,Hyderabad,17.551816,78.3860695,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1356-Sq-ft-Multistorey-Apartment-FOR-Sale-Mallampet-Road-in-Hyderabad&id=4d423730313635353633
3 BHK Villa for Sale in Shamirpet Hyderabad,,,Shamirpet,Hyderabad,17.656989,78.601118,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1841-Sq-ft-Villa-FOR-Sale-Shamirpet-in-Hyderabad&id=4d423235343132333535
2 BHK  House for Sale in Nagarjuna Sagar Road Hyderabad,,,Nagarjuna Sagar Road,Hyderabad,17.272611618041992,78.58914184570312,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1700-Sq-ft-Residential-House-FOR-Sale-Nagarjuna-Sagar-Road-in-Hyderabad&id=4d423731303232373239
2 BHK  House for Sale in Sravanthi Nagar Hyderabad,,,,Hyderabad,,,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-133-Sq-yrd-Residential-House-FOR-Sale-in-Hyderabad&id=4d423530343037313834
"2 BHK Builder Floor for Sale in Kachiguda, NH 2 2 Hyderabad",,,Kachiguda,Hyderabad,17.387998,78.495103,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kachiguda-in-Hyderabad&id=4d423636313035383635
3 BHK  House for Sale in Mallapur Hyderabad,,,,Hyderabad,17.18787138,78.26782611,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Residential-House-FOR-Sale-Mallapur-in-Hyderabad&id=4d423739383032383231
"6 BHK  House for Sale in Ghatkesar, NH 2 2 Hyderabad",,,Ghatkesar,Hyderabad,17.4513233430069,78.6811762527671,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/6-BHK-6000-Sq-ft-Residential-House-FOR-Sale-Ghatkesar-in-Hyderabad&id=4d423638303533353735
"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad",,,Kollur,Hyderabad,17.438558,78.23899,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1753-Sq-ft-Multistorey-Apartment-FOR-Sale-Kollur-in-Hyderabad&id=4d423633393234353937
2 BHK Apartment for Sale in Anuhar Homes Hyderabad,,,,Hyderabad,17.3861055,78.3702875,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1296-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423830313631333231
"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad",,,Kollur,Hyderabad,17.4344695,78.2425939,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-2030-Sq-ft-Multistorey-Apartment-FOR-Sale-Kollur-in-Hyderabad&id=4d423830353138323535
3 BHK Builder Floor for Sale in Medipally Hyderabad,,,Medipally,Hyderabad,17.407501,78.601657,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1790-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Medipally-in-Hyderabad&id=4d423731393533373333
"3 BHK Apartment for Sale in Vanasthalipuram, NH 9 Hyderabad",,,Vanasthalipuram,Hyderabad,17.3238888273844,78.5756320027867,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1810-Sq-ft-Multistorey-Apartment-FOR-Sale-Vanasthalipuram-in-Hyderabad&id=4d423738313031323631
4 BHK  House for Sale in Siddanthi Hyderabad,,,Siddanthi,Hyderabad,17.26888927,78.39159493,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/4-BHK-148-Sq-yrd-Residential-House-FOR-Sale-Siddanthi-in-Hyderabad&id=4d423830353438333839
2 BHK Builder Floor for Sale in Kondapur Hyderabad,,,Kondapur,Hyderabad,17.4661387919325,78.3574087383959,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423639313035333431
3 BHK Villa for Sale in Dammaiguda Hyderabad,,,Dammaiguda,Hyderabad,17.5012465,78.5997209,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Villa-FOR-Sale-Dammaiguda-in-Hyderabad&id=4d423637303336383135
5 BHK  House for Sale in Nagaram Hyderabad,,,Nagaram,Hyderabad,17.4838610299951,78.6084083107014,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/5-BHK-2900-Sq-ft-Residential-House-FOR-Sale-Nagaram-in-Hyderabad&id=4d423638373235323735
"6 BHK  House for Sale in Falaknuma, Falaknuma Road Hyderabad",,,Falaknuma,Hyderabad,17.329409,78.4652465,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/6-BHK-2700-Sq-ft-Residential-House-FOR-Sale-Falaknuma-in-Hyderabad&id=4d423638353030303033
2 BHK  House for Sale in Almasguda Hyderabad,,,Almasguda,Hyderabad,17.3121343811598,78.5395770293615,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1360-Sq-ft-Residential-House-FOR-Sale-Almasguda-in-Hyderabad&id=4d423637303334303633
"3 BHK Apartment for Sale in Tellapur, Outer Ring Road Hyderabad",,,Tellapur,Hyderabad,17.4606196,78.2751625,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1625-Sq-ft-Multistorey-Apartment-FOR-Sale-Tellapur-in-Hyderabad&id=4d423738383332363031
4 BHK Builder Floor for Sale in Sainikpuri Hyderabad,,,Sainikpuri,Hyderabad,17.505786120891,78.5651573606745,,,Apartment,,,https://www.magicbricks.com/propertyDetails/4-BHK-2600-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sainikpuri-in-Hyderabad&id=4d423732373936363939
2 BHK  House for Sale in Pedda Amberpet Hyderabad,,,,Hyderabad,17.322010040283203,78.64297485351562,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1188-Sq-ft-Residential-House-FOR-Sale-Pedda-Amberpet-in-Hyderabad&id=4d423739313835303433
2 BHK  House for Sale in Allwyn Colony Road Hyderabad,,,Allwyn Colony Road,Hyderabad,17.49929428100586,78.41363525390625,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-125-Sq-yrd-Residential-House-FOR-Sale-Allwyn-Colony-Road-in-Hyderabad&id=4d423830313935373931
"2 BHK Apartment for Sale in Miyapur, NH 9 Hyderabad",,,Miyapur,Hyderabad,17.5210925,78.3442965,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1170-Sq-ft-Multistorey-Apartment-FOR-Sale-Miyapur-in-Hyderabad&id=4d423638343030383839
  House for Sale in Kishan Bagh Hyderabad,,,Kishan Bagh,Hyderabad,17.3494814394004,78.4425955996957,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/600-Sq-yrd-Residential-House-FOR-Sale-Kishan-Bagh-in-Hyderabad&id=4d423236343330323839
"2 BHK  House for Sale in Boduppal, NH 2 2 Hyderabad",,,Boduppal,Hyderabad,17.4191334463594,78.5808307414651,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Residential-House-FOR-Sale-Boduppal-in-Hyderabad&id=4d423638353235393239
"2 BHK  House for Sale in Indresham, Bachuguda Hyderabad",,,Indresham,Hyderabad,17.569432,78.2535764,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-100-Sq-yrd-Residential-House-FOR-Sale-Indresham-in-Hyderabad&id=4d423830333336303333
3 BHK Apartment for Sale in Srisailam Highway Hyderabad,,,Srisailam Highway,Hyderabad,17.282504188553,78.4717918916333,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1760-Sq-ft-Multistorey-Apartment-FOR-Sale-Srisailam-Highway-in-Hyderabad&id=4d423736323531363937
"3 BHK Apartment for Sale in Jaibery Colony, Komapally Hyderabad",,,Jaibery Colony,Hyderabad,17.5418847780585,78.4673637970478,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1362-Sq-ft-Multistorey-Apartment-FOR-Sale-Jaibery-Colony-in-Hyderabad&id=4d423733313239303235
2 BHK  House for Sale in Hakimpet Hyderabad,,,Hakimpet,Hyderabad,17.4072820976085,78.4141671189904,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Residential-House-FOR-Sale-Hakimpet-in-Hyderabad&id=4d423734393031313035
"3 BHK Apartment for Sale in Sindhi Colony, Hyderabad Hyderabad",,,,Hyderabad,,,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1755-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423636313535343437
"2 BHK Villa for Sale in Moinabad, Chevella Road Hyderabad",,,Moinabad,Hyderabad,17.3274947951477,78.2735600886748,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1800-Sq-ft-Villa-FOR-Sale-Moinabad-in-Hyderabad&id=4d423730393431323237
"6 BHK  House for Sale in Quthbullapur, NH 7 Hyderabad",,,Quthbullapur,Hyderabad,17.498326,78.4636455,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/6-BHK-1000-Sq-ft-Residential-House-FOR-Sale-Quthbullapur-in-Hyderabad&id=4d423637373736393837
2 BHK  House for Sale in Sai Nagar Indresham Hyderabad,,,Sai Nagar Indresham,Hyderabad,17.56739616394043,78.26060485839844,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-167-Sq-yrd-Residential-House-FOR-Sale-Sai-Nagar-Indresham-in-Hyderabad&id=4d423733363734333337
4 BHK  House for Sale in Meerpet Hyderabad,,,Meerpet,Hyderabad,17.322824478149414,78.52800750732422,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/4-BHK-253-Sq-yrd-Residential-House-FOR-Sale-Meerpet-in-Hyderabad&id=4d423830323639303231
"3 BHK Apartment for Sale in Tellapur, Outer Ring Road Hyderabad",,,Tellapur,Hyderabad,17.4606196,78.2751625,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1625-Sq-ft-Multistorey-Apartment-FOR-Sale-Tellapur-in-Hyderabad&id=4d423738383332363031
2 BHK  House for Sale in Adikmet Hyderabad,,,Adikmet,Hyderabad,17.4062995,78.5110705,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-695-Sq-ft-Residential-House-FOR-Sale-Adikmet-in-Hyderabad&id=4d423732383732343133
4 BHK  House for Sale in Kapra Hyderabad,,,Kapra,Hyderabad,17.4895887084433,78.5826508140709,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/4-BHK-2600-Sq-ft-Residential-House-FOR-Sale-Kapra-in-Hyderabad&id=4d423636313237333237
3 BHK Villa for Sale in Patancheruvu Hyderabad,,,Patancheru,Hyderabad,17.541972,78.279139,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Villa-FOR-Sale-Patancheru-in-Hyderabad&id=4d423630323632373931
3 BHK Villa for Sale in Dammaiguda Hyderabad,,,Dammaiguda,Hyderabad,17.5012465,78.5997209,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Villa-FOR-Sale-Dammaiguda-in-Hyderabad&id=4d423730313233383331
"2 BHK  House for Sale in Indresham, Bachuguda Hyderabad",,,Indresham,Hyderabad,17.569432,78.2535764,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1350-Sq-ft-Residential-House-FOR-Sale-Indresham-in-Hyderabad&id=4d423735353735313331
3 BHK Apartment for Sale in Raja Rajeshwara Nagar Hyderabad,,,Raja Rajeshwara Nagar,Hyderabad,17.4687224,78.3534927,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Raja-Rajeshwara-Nagar-in-Hyderabad&id=4d423733363937313635
2 BHK Apartment for Sale in Bachupally Hyderabad,,,Bachupally,Hyderabad,17.551816,78.3860695,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1270-Sq-ft-Multistorey-Apartment-FOR-Sale-Bachupally-in-Hyderabad&id=4d423739393537333037
2 BHK  House for Sale in Old Bowenpally Cross Road Hyderabad,,,Old Bowenpally Cross Road,Hyderabad,17.411361694335938,78.50621032714844,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1024-Sq-ft-Residential-House-FOR-Sale-Old-Bowenpally-Cross-Road-in-Hyderabad&id=4d423739313037313131
3 BHK Apartment for Sale in Dilsukhnagar Hyderabad,,,Dilsukhnagar,Hyderabad,17.368087768554688,78.5264663696289,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1825-Sq-ft-Multistorey-Apartment-FOR-Sale-Dilsukhnagar-in-Hyderabad&id=4d423637363230333633
"2 BHK  House for Sale in Phanigiri Colony, Kothapet Hyderabad",,,Phanigiri Colony,Hyderabad,17.375625610351562,78.53898620605469,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-2800-Sq-ft-Residential-House-FOR-Sale-Phanigiri-Colony-in-Hyderabad&id=4d423732323736313339
2 BHK  House for Sale in Chitkul Hyderabad,,,,Hyderabad,17.560034,78.219482,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Chitkul-in-Hyderabad&id=4d423639333933353033
"3 BHK Apartment for Sale in Aparna Cyberon, Osman Nagar, Hyderabad,Aparna Cyberon, Osman Nagar, Hyderabad Hyderabad",,,,Hyderabad,17.43512066265506,78.27301710784207,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1494-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Hyderabad&id=4d423739303231333433
3 BHK Builder Floor for Sale in Shaili Gardens Hyderabad,,,Shaili Gardens,Hyderabad,17.50109662,78.54937408,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-2565-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Shaili-Gardens-in-Hyderabad&id=4d423738343030373535
3 BHK Apartment for Sale in Sri Nagar Colony Hyderabad,,,Sri Nagar Colony,Hyderabad,17.4287476,78.4412558,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Sri-Nagar-Colony-in-Hyderabad&id=4d423732323336383237
3 BHK  House for Sale in Chandragiri Colony Yapral Hyderabad,,,Chandragiri Colony,Hyderabad,17.5001765621292,78.5439450197796,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Residential-House-FOR-Sale-Chandragiri-Colony-in-Hyderabad&id=4d423435333834343939
2 BHK Apartment for Sale in Kondapur Hyderabad,,,Kondapur,Hyderabad,17.4626829,78.353178,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1457-Sq-ft-Multistorey-Apartment-FOR-Sale-Kondapur-in-Hyderabad&id=4d423731373636393331
3 BHK  House for Sale in HAL Colony Jeedimetla Hyderabad,,,HAL Colony,Hyderabad,17.5237141147556,78.4299025250008,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-110-Sq-ft-Residential-House-FOR-Sale-HAL-Colony-in-Hyderabad&id=4d423733393438373331
3 BHK Apartment for Sale in Budwel Hyderabad,,,,Hyderabad,17.32601518,78.40801562,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1576-Sq-ft-Multistorey-Apartment-FOR-Sale-Budwel-in-Hyderabad&id=4d423830333932373739
"3 BHK Apartment for Sale in Kollur, Outer Ring Road Hyderabad",,,Kollur,Hyderabad,17.510186222374376,78.24033766500145,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Kollur-in-Hyderabad&id=4d423830353538313439
3 BHK Villa for Sale in Baghmankhal Hyderabad,,,Baghmankhal,Hyderabad,17.17953257,78.45026757,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1860-Sq-ft-Villa-FOR-Sale-Baghmankhal-in-Hyderabad&id=4d423635393733333433
3 BHK  House for Sale in Teachers Colony Hastinapuram Hyderabad,,,Teachers Colony Hastinapuram,Hyderabad,17.3167065525594,78.5504671332738,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-500-Sq-ft-Residential-House-FOR-Sale-Teachers-Colony-Hastinapuram-in-Hyderabad&id=4d423637393432373039
5 BHK  House for Sale in Secunderabad Hyderabad,,,Secunderabad,Hyderabad,17.439928421494,78.4982737535037,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/5-BHK-3360-Sq-ft-Residential-House-FOR-Sale-Secunderabad-in-Hyderabad&id=4d423635323337323331
3 BHK  House for Sale in Bharat Nagar Moosapet Hyderabad,,,Bharat Nagar,Hyderabad,17.465573,78.427839,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/3-BHK-1080-Sq-ft-Residential-House-FOR-Sale-Bharat-Nagar-in-Hyderabad&id=4d423637393339333431
6 BHK  House for Sale in Mettuguda Hyderabad,,,Mettuguda,Hyderabad,17.4333365277906,78.521913346596,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/6-BHK-3000-Sq-ft-Residential-House-FOR-Sale-Mettuguda-in-Hyderabad&id=4d423637313830343031
"  House for Sale in Mallepally, NH 7 Hyderabad",,,Mallepally,Hyderabad,17.3890164859766,78.4580686687261,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/438-Sq-yrd-Residential-House-FOR-Sale-Mallepally-in-Hyderabad&id=4d423638303233343333
"3 BHK Apartment for Sale in Uppal, NH 2 2 Hyderabad",,,Uppal,Hyderabad,17.3679283037609,78.4317103301914,,,Apartment,,,https://www.magicbricks.com/propertyDetails/3-BHK-1530-Sq-ft-Multistorey-Apartment-FOR-Sale-Uppal-in-Hyderabad&id=4d423738383439333431
2 BHK  House for Sale in Lingampally Hyderabad,,,Lingampally,Hyderabad,17.180814743041992,78.70687866210938,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/2-BHK-1400-Sq-ft-Residential-House-FOR-Sale-Lingampally-in-Hyderabad&id=4d423735303230333933
"2 BHK Apartment for Sale in Hafeezpet, NH 9 Hyderabad",,,Hafeezpet,Hyderabad,17.4852259481084,78.3660756560879,,,Apartment,,,https://www.magicbricks.com/propertyDetails/2-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Hafeezpet-in-Hyderabad&id=4d423734383034363139
1 BHK  House for Sale in HUDA Colony Chanda Nagar Hyderabad,,,Huda Colony,Hyderabad,17.4903076203975,78.3315623666864,,,SingleFamilyResidence,,,https://www.magicbricks.com/propertyDetails/1-BHK-850-Sq-ft-Residential-House-FOR-Sale-Huda-Colony-in-Hyderabad&id=4d423638303433373731
